,vmp_nsh,imp_nsh,vmp_nrl,imp_nrl,vmp_nsr,imp_nsr
824,0.8164400622492232,0.9977638421358993,0.8128130766434909,0.9143004415857154,0.9902648588612406,0.8255831817968171
825,0.8174331783577989,0.9977707427229927,0.815260237411642,0.9162917562977714,0.9902674678675762,0.8265711124805455
826,0.8184263291711884,0.9977776010436762,0.817690121443289,0.9182387715386915,0.9902700658733666,0.8275590502763739
827,0.8194195144141366,0.9977844174834821,0.8201024085396015,0.9201422956388402,0.9902726529521769,0.8285469951387099
828,0.8204127338144633,0.9977911924232871,0.8224967934057905,0.9220031368714195,0.990275229176886,0.8295349470223718
829,0.8214059871030198,0.9977979262393812,0.824872985540238,0.923822101805521,0.9902777946196937,0.8305229058825848
830,0.8223992740136445,0.9978046193035373,0.8272307091067014,0.9255999938650502,0.9902803493521295,0.8315108716749748
831,0.823392594283123,0.9978112719830775,0.8295697027905881,0.9273376120727693,0.990282893445061,0.8324988443555652
832,0.8243859476511427,0.9978178846409402,0.8318897196402847,0.9290357499596948,0.9902854269687013,0.8334868238807712
833,0.8253793338602562,0.9978244576357442,0.8341905268945184,0.9306951946213092,0.9902879499926163,0.8344748102073959
834,0.8263727526558379,0.9978309913218532,0.8364719057967087,0.9323167259034467,0.9902904625857338,0.8354628032926253
835,0.8273662037860452,0.9978374860494379,0.8387336513972559,0.9339011157022054,0.9902929648163503,0.8364508030940242
836,0.828359687001781,0.9978439421645383,0.8409755723446912,0.9354491273637652,0.9902954567521384,0.8374388095695313
837,0.8293532020566535,0.9978503600091236,0.8431974906665929,0.9369615151715173,0.9902979384601543,0.8384268226774559
838,0.83034674870694,0.9978567399211519,0.8453992415411477,0.9384390239093691,0.9903004100068452,0.8394148423764731
